Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
16:13:05,49.1229435,N,9.20991866667,E,05
16:13:06,49.1229453333,N,9.20992366667,E,05
16:13:07,49.1229471667,N,9.20992816667,E,05
16:13:08,49.1229491667,N,9.20993366667,E,05
16:13:09,49.1229513333,N,9.209939,E,05
16:13:10,49.1229535,N,9.20994433333,E,05
16:13:11,49.1229548333,N,9.209941,E,06
16:13:12,49.1229561667,N,9.20993933333,E,06
16:13:13,49.1229583333,N,9.20994416667,E,05
16:13:14,49.1229608333,N,9.2099495,E,05
16:13:15,49.1229635,N,9.20995483333,E,05
16:13:16,49.1229661667,N,9.20995933333,E,05
16:13:17,49.1229688333,N,9.20996466667,E,05
16:13:18,49.1229708333,N,9.2099695,E,05
16:13:19,49.1229726667,N,9.20997383333,E,05
16:13:20,49.1229751667,N,9.20997916667,E,05
16:13:21,49.1229781667,N,9.20998466667,E,05
16:13:22,49.1229806667,N,9.20999,E,05
16:13:23,49.1229836667,N,9.20999583333,E,05
16:13:24,49.1229826667,N,9.2099915,E,06
16:13:25,49.1229826667,N,9.20998983333,E,06
16:13:26,49.1229821667,N,9.20998716667,E,06
16:13:27,49.1229811667,N,9.20998316667,E,06
16:13:28,49.1229795,N,9.20997783333,E,06
16:13:29,49.1229783333,N,9.2099745,E,06
16:13:30,49.1229776667,N,9.20997216667,E,06
16:13:31,49.122976,N,9.20996766667,E,06
16:13:32,49.1229768333,N,9.20997133333,E,05
16:13:33,49.1229778333,N,9.20997483333,E,05
16:13:34,49.122979,N,9.20997833333,E,05
16:13:35,49.1229803333,N,9.2099825,E,05
16:13:36,49.1229815,N,9.20998616667,E,05
16:13:37,49.1229828333,N,9.20998966667,E,05
16:13:38,49.1229843333,N,9.20999316667,E,05
16:13:39,49.1229861667,N,9.20999716667,E,05
16:13:40,49.1229878333,N,9.21000033333,E,05
16:13:41,49.1229896667,N,9.2100035,E,05
16:13:42,49.1229916667,N,9.2100065,E,05
16:13:43,49.1229948333,N,9.21004416667,E,06
16:13:44,49.122999,N,9.21006266667,E,05
16:13:45,49.1230055,N,9.21008183333,E,05
16:13:46,49.1230113333,N,9.2100995,E,05
16:13:47,49.1230171667,N,9.21011283333,E,05
16:13:48,49.1230216667,N,9.21012416667,E,05
16:13:49,49.1230265,N,9.210136,E,05
16:13:50,49.123031,N,9.21014516667,E,05
16:13:51,49.1230355,N,9.210153,E,05
16:13:52,49.1230405,N,9.21016033333,E,05
16:13:53,49.1230446667,N,9.210167,E,05
16:13:54,49.1230471667,N,9.21016916667,E,06
16:13:55,49.1230446667,N,9.21016116667,E,07
16:13:56,49.1230458333,N,9.21016133333,E,06
16:13:57,49.1230483333,N,9.210165,E,06
16:13:58,49.1230461667,N,9.21015933333,E,07
16:13:59,49.1230468333,N,9.2101575,E,07
16:14:00,49.1230493333,N,9.21015883333,E,06
16:14:01,49.1230546667,N,9.21016583333,E,06
16:14:02,49.1230576667,N,9.21016916667,E,06
16:14:03,49.1230603333,N,9.21017383333,E,06
16:14:04,49.1230655,N,9.21018283333,E,06
16:14:05,49.1230688333,N,9.2101885,E,05
16:14:06,49.123072,N,9.21019433333,E,05
16:14:07,49.1230746667,N,9.21020016667,E,05
16:14:08,49.1230773333,N,9.21020516667,E,05
16:14:09,49.1230785,N,9.21020666667,E,05
16:14:10,49.123079,N,9.21020833333,E,05
